300, 1418, 1001
270, 1418, 1627
6197.5, 1418, 1693
3182.5, 1418, 1919
7537.5, 1418, 1991
650, 1419, 285
650, 1419, 653
4281.5, 1419, 697
4858, 1419, 1309
19011.25, 1419, 1419
1040, 1419, 1477
1005, 1419, 1995
240, 1420, 895
352, 1420, 1327
1122, 1421, 23
1394, 1421, 375
1020, 1421, 429
816, 1421, 675
238, 1421, 899
1504, 1421, 947
238, 1421, 991
442, 1421, 1225
30493.25, 1421, 1421
408, 1421, 1465
8857, 1421, 1773
1190, 1421, 1785
102, 1421, 1905
11502.5, 1422, 27
1440, 1422, 67
1496, 1422, 75
1240, 1422, 113
1850, 1422, 281
1850, 1422, 391
238, 1422, 451
1120, 1422, 521
1406, 1422, 565
3445, 1422, 689
1505, 1422, 731
14813.5, 1422, 781
1376, 1422, 787
8957, 1422, 881
1806, 1422, 915
11875, 1422, 959
740, 1422, 1043
1600, 1422, 1045
222, 1422, 1099
560, 1422, 1213
1050, 1422, 1301
1800, 1422, 1307
2150, 1422, 1323
150, 1422, 1423
11340, 1422, 1591
2067, 1422, 1661
1088, 1422, 1705
1050, 1422, 1715
600, 1422, 2003
6345.5, 1423, 49
196, 1423, 649
1424.5, 1423, 837
161, 1423, 1411
16111.75, 1423, 1423
1480, 1423, 1569
1589.5, 1423, 1587
666, 1423, 1643
182.5, 1424, 185
9362.5, 1424, 197
840, 1424, 333
8287.5, 1424, 459
1575, 1424, 683
156, 1424, 1119
1164, 1424, 1381
8942.5, 1424, 1421
6205, 1424, 1993
10112.5, 1425, 47
1075, 1425, 95
301, 1425, 201
912, 1425, 275
87, 1425, 537
10833, 1425, 591
1824, 1425, 661
1419, 1425, 883
1862, 1425, 1071
1250, 1425, 1133
3297, 1425, 1135
1247, 1425, 1265
387, 1425, 1315
1276, 1425, 1357
522, 1425, 1409
50043.75, 1425, 1425
406, 1425, 1499
575, 1425, 1553
5652, 1425, 1823
288, 1426, 623
64, 1426, 1115
144, 1426, 1269
112, 1426, 1279
592, 1426, 1545
3640, 1426, 1691
740, 1427, 31
1081, 1427, 93
920, 1427, 95
300, 1427, 111
960, 1427, 117
320, 1427, 143
8820, 1427, 247
4904, 1427, 279
330, 1427, 393
320, 1427, 547
5415, 1427, 723
6589.5, 1427, 827
253, 1427, 875
759, 1427, 917
10421, 1427, 951
598, 1427, 975
156, 1427, 995
754, 1427, 1093
1800, 1427, 1127
1080, 1427, 1285
702, 1427, 1363
75858.75, 1427, 1427
1840, 1427, 1479
624, 1427, 1487
8170.5, 1427, 1583
391, 1427, 1695
400, 1427, 1727
420, 1427, 1781
136, 1427, 1787
270, 1427, 1877
2215.5, 1428, 475
1242.5, 1428, 507
738.5, 1428, 853
4220, 1428, 1121
5064, 1428, 1315
80, 1428, 1319
140, 1428, 1509
160, 1428, 1675
7539, 1429, 99
1974, 1429, 131
36, 1429, 481
1521, 1429, 585
88, 1429, 823
5865, 1429, 845
6591, 1429, 963
442, 1429, 1011
60, 1429, 1141
540, 1429, 1211
2139.5, 1429, 1243
618, 1429, 1263
52, 1429, 1427
50319.75, 1429, 1429
13, 1429, 1459
930, 1429, 1541
8112, 1429, 1729
390, 1429, 1765
1050, 1429, 1817
2385, 1429, 1907
495, 1429, 1929
1540, 1429, 1949
3769.5, 1430, 99
987, 1430, 131
1160, 1430, 151
1440, 1430, 205
10438.5, 1430, 239
936, 1430, 259
583, 1430, 305
12243, 1430, 323
583, 1430, 635
760, 1430, 735
819, 1430, 797
1040, 1430, 837
8158.5, 1430, 1559
987, 1430, 1645
936, 1430, 1811
945, 1430, 1827
945, 1430, 1929
483, 1430, 1935
583, 1430, 2005
5082.5, 1431, 7
2315, 1431, 793
646, 1431, 953
290, 1431, 979
1534.5, 1431, 1021
665, 1431, 1041
60, 1431, 1171
18669.75, 1431, 1431
728, 1432, 63
840, 1432, 181
108, 1432, 301
1400, 1432, 557
1372, 1432, 669
487.5, 1432, 703
1064, 1432, 1219
6175, 1432, 1265
1176, 1432, 1313
2600, 1432, 1435
1204, 1432, 1809
280, 1432, 1849
10794, 1432, 1861
728, 1432, 1875
392, 1432, 1937
1316, 1432, 1965
112, 1433, 131
705, 1433, 173
80, 1433, 283
638, 1433, 447
675, 1433, 649
1312, 1433, 701
1823.5, 1433, 785
1064, 1433, 797
2865.5, 1433, 799
41, 1433, 981
1358, 1433, 1217
1305, 1433, 1279
92, 1433, 1359
49625.25, 1433, 1433
144, 1433, 1437
1271, 1433, 1439
348, 1433, 1451
868, 1433, 1453
184, 1433, 1533
7482.5, 1433, 1787
6252, 1433, 1803
435, 1433, 1805
261, 1433, 1811
5782, 1433, 1917
5827.5, 1433, 1939
188, 1434, 21
312, 1434, 63
925, 1434, 71
2209, 1434, 93
360, 1434, 181
3, 1434, 213
918, 1434, 495
1034, 1434, 505
2303, 1434, 507
600, 1434, 557
588, 1434, 669
720, 1434, 687
18165.5, 1434, 759
30, 1434, 849
5901.5, 1434, 867
111, 1434, 917
2209, 1434, 1273
504, 1434, 1313
676.5, 1434, 1403
270, 1434, 1505
3442.5, 1434, 1539
33, 1434, 1713
120, 1434, 1849
1242, 1434, 1875
66, 1434, 1953
833, 1435, 69
6213.5, 1435, 147
6539.5, 1435, 181
686, 1435, 197
1960, 1435, 215
10786.5, 1435, 239
288, 1435, 511
1470, 1435, 557
480, 1435, 573
16813, 1435, 689
4882.5, 1435, 705
1034, 1435, 707
1015, 1435, 745
1176, 1435, 747
8976, 1435, 757
1550, 1435, 819
713, 1435, 927
290, 1435, 955
203, 1435, 999
1247, 1435, 1041
62, 1435, 1087
17544, 1435, 1169
384, 1435, 1175
1184, 1435, 1177
329, 1435, 1391
87902.75, 1435, 1435
882, 1435, 1517
1408, 1435, 1611
731, 1435, 1647
1248, 1435, 1747
2193, 1435, 1767
4020.5, 1435, 1821
4376, 1436, 149
1927, 1436, 397
1365, 1436, 739
280, 1436, 943
861, 1436, 1015
48, 1436, 1111
752, 1436, 1251
207, 1436, 1469
1722, 1436, 1619
1968, 1436, 1805
624, 1436, 1907
6462.5, 1436, 1911
840, 1436, 1943
9532.5, 1437, 19
360, 1437, 55
8925, 1437, 179
5589, 1437, 185
1440, 1437, 227
576, 1437, 263
1320, 1437, 377
12607.5, 1437, 383
14145, 1437, 539
2460, 1437, 543
660, 1437, 637
432, 1437, 703
162, 1437, 757
16440, 1437, 773
792, 1437, 875
18, 1437, 919
342, 1437, 955
288, 1437, 977
1344, 1437, 1039
2016, 1437, 1105
4998, 1437, 1235
532, 1437, 1345
11992.5, 1437, 1375
81641.25, 1437, 1437
1728, 1437, 1583
1551, 1437, 1625
756, 1437, 1885
228, 1437, 1999
645, 1438, 37
9352.5, 1438, 87
714, 1438, 153
468, 1438, 207
288, 1438, 347
1462, 1438, 377
1715, 1438, 421
2064, 1438, 599
258, 1438, 677
1666, 1438, 681
1110, 1438, 711
731, 1438, 741
234, 1438, 797
180, 1438, 935
1032, 1438, 967
360, 1438, 973
4851, 1438, 1075
11088, 1438, 1077
2524, 1438, 1191
867.5, 1438, 1299
2331, 1438, 1559
282, 1438, 1645
270, 1438, 1827
864, 1438, 1879
270, 1438, 1929
138, 1438, 1935
11244.5, 1438, 1979
1118, 1438, 2013
310, 1439, 3
1508, 1439, 135
42, 1439, 315
6974.5, 1439, 407
1290, 1439, 539
6555, 1439, 551
62, 1439, 753
6786, 1439, 909
1008, 1439, 997
40056.25, 1439, 1439
5905.5, 1439, 1441
204, 1439, 1585
3016, 1439, 1789
273, 1439, 1971
798, 1440, 119
297, 1440, 319
8075, 1440, 401
4037.5, 1440, 419
133, 1440, 439
1353, 1440, 525
3828.5, 1440, 1105
323, 1440, 1597
3535, 1441, 3
504, 1441, 35
1350, 1441, 65
600, 1441, 131
7789.5, 1441, 333
84, 1441, 355
5722.5, 1441, 379
408, 1441, 395
132, 1441, 449
2068, 1441, 479
1520, 1441, 521
3983.5, 1441, 541
364, 1441, 709
707, 1441, 753
104, 1441, 911
1144, 1441, 987
2068, 1441, 995
273, 1441, 1007
4589, 1441, 1089
598, 1441, 1105
432, 1441, 1149
999, 1441, 1207
67341.75, 1441, 1441
1804, 1441, 1555
1452, 1441, 1581
315, 1441, 1699
459, 1441, 1811
1260, 1441, 1843
8265, 1441, 1903
1080, 1441, 1925
260, 1441, 1927
105, 1441, 1959
1716, 1441, 1983
1080, 1441, 2001
208, 1442, 1
800, 1442, 81
5608, 1442, 99
416, 1442, 113
1128, 1442, 131
1040, 1442, 369
2254, 1442, 419
3690.5, 1442, 425
1680, 1442, 765
450, 1442, 1027
4361.5, 1442, 1199
1960, 1442, 1523
14773.5, 1442, 1595
931, 1442, 1711
6780, 1442, 1769
49, 1442, 1907
1568, 1442, 1979
1050, 1442, 1987
896, 1442, 1999
400, 1442, 2007
714, 1443, 209
312, 1443, 261
712.5, 1443, 265
63, 1443, 289
1612, 1443, 325
168, 1443, 347
246, 1443, 423
144, 1443, 463
604.5, 1443, 477
5365.5, 1443, 549
231, 1443, 695
693, 1443, 785
3708, 1443, 923
294, 1443, 1021
840, 1443, 1203
26698.75, 1443, 1443
1035, 1443, 1527
4231.5, 1443, 1633
210, 1443, 1663
168, 1443, 1687
798, 1443, 1787
567, 1443, 1821
706, 1444, 635
6177.5, 1444, 741
1026, 1444, 765
3000.5, 1444, 1519
1274, 1444, 1753
4059.5, 1444, 1917
1341, 1445, 33
648, 1445, 135
13352.5, 1445, 379
7375.5, 1445, 643
1296, 1445, 821
637, 1445, 1007
304, 1445, 1363
4155, 1445, 1369
61127.25, 1445, 1445
468, 1445, 1517
150, 1445, 1565
735, 1445, 1699
810, 1445, 1875
1284, 1445, 1879
9163.5, 1445, 1905
245, 1445, 1959
704, 1446, 381
4944.5, 1446, 557
704, 1446, 875
6539.5, 1446, 1097
5263.5, 1446, 1527
6666, 1446, 1551
1116, 1446, 1577
1116.5, 1446, 1689
3509, 1446, 1933
810, 1447, 213
5551, 1447, 241
207, 1447, 425
494, 1447, 435
416, 1447, 657
308, 1447, 679
759, 1447, 879
527, 1447, 909
236.5, 1447, 949
6658.5, 1447, 1011
10642.5, 1447, 1121
9315.5, 1447, 1203
1413.5, 1447, 1249
184, 1447, 1433
989, 1447, 1435
4020.5, 1447, 1437
38667.75, 1447, 1447
1240, 1447, 1503
23, 1447, 1517
182, 1447, 1521
1240, 1447, 1563
1058, 1447, 1593
1519, 1447, 1787
1127, 1447, 1821
5647.5, 1448, 275
3587.5, 1448, 997
1631.5, 1448, 1481
1129.5, 1448, 1593
2259, 1448, 1933
3731, 1449, 213
1462, 1449, 569
1591, 1449, 933
25471.25, 1449, 1449
1722, 1449, 1989
5592, 1450, 25
2936, 1450, 951
1054, 1451, 391
1365, 1451, 415
4511, 1451, 515
65, 1451, 555
6556.5, 1451, 687
42, 1451, 1011
2495.5, 1451, 1259
21947.75, 1451, 1451
589, 1451, 1623
90, 1451, 1921
30, 1451, 2003
1446.5, 1452, 353
2614.5, 1452, 529
1696.5, 1452, 591
169, 1452, 641
39, 1452, 1091
182, 1452, 1583
77, 1452, 1613
1245, 1452, 1891
264, 1452, 2011
5197.5, 1453, 517
2310, 1453, 975
4620, 1453, 991
36440.25, 1453, 1453
1777.5, 1453, 1459
343, 1454, 233
2278.5, 1454, 439
775, 1454, 487
49, 1454, 595
3798, 1454, 767
16, 1454, 825
710, 1454, 899
310, 1454, 1001
1050, 1454, 1321
700.5, 1454, 1385
301, 1454, 1389
279, 1454, 1627
126, 1454, 1675
98, 1454, 1715
2350, 1454, 1753
27, 1454, 1765
12175, 1454, 1767
33, 1454, 1979
75, 1454, 1983
1050, 1455, 19
3162.5, 1455, 65
196, 1455, 317
528, 1455, 395
319, 1455, 397
1996.5, 1455, 425
1189, 1455, 615
782, 1455, 663
220, 1455, 721
112, 1455, 769
656, 1455, 891
294, 1455, 911
306, 1455, 995
6597.5, 1455, 1143
918, 1455, 1311
72593.75, 1455, 1455
266, 1455, 1531
1927, 1455, 1757
11336.5, 1455, 1881
10925, 1455, 1933
516, 1456, 15
1221, 1456, 57
301, 1456, 67
1131, 1456, 149
12019, 1456, 227
696, 1456, 323
2007, 1456, 427
580, 1456, 451
667, 1456, 469
60, 1456, 513
10674.5, 1456, 531
578, 1456, 543
11846.5, 1456, 667
1088, 1456, 771
899, 1456, 775
312, 1456, 913
1258, 1456, 933
7693.5, 1456, 937
464, 1456, 975
1096, 1456, 1045
1190, 1456, 1047
1037, 1456, 1139
640, 1456, 1165
3004, 1456, 1193
7693.5, 1456, 1251
1221, 1456, 1307
1849, 1456, 1325
1892, 1456, 1467
860, 1456, 1579
430, 1456, 1581
192, 1456, 1647
1591, 1456, 1691
160, 1456, 1773
392, 1456, 1817
460, 1456, 1827
392, 1456, 1899
13714.5, 1456, 1939
3416, 1457, 3
100, 1457, 165
10369.5, 1457, 285
868, 1457, 461
5978, 1457, 543
1, 1457, 615
19, 1457, 849
980, 1457, 981
1067.5, 1457, 1059
200, 1457, 1107
4190, 1457, 1189
592, 1457, 1217
372, 1457, 1273
1, 1457, 1337
925, 1457, 1347
1302, 1457, 1377
56257.25, 1457, 1457
288, 1457, 1575
31, 1457, 1639
2700, 1457, 1713
6900.5, 1457, 1745
1550, 1457, 1889
903, 1458, 19
120, 1458, 135
1968, 1458, 231
5872.5, 1458, 277
1066, 1458, 299
607.5, 1458, 311
8302.5, 1458, 379
14247.5, 1458, 431
116, 1458, 435
2454, 1458, 523
40, 1458, 621
756, 1458, 697
32, 1458, 869
2025, 1458, 889
6756, 1458, 1305
336, 1458, 1393
504, 1458, 1463
1189, 1458, 1791
984, 1458, 1873
207, 1459, 403
6299.5, 1459, 419
1152, 1459, 833
81, 1459, 1357
1521, 1459, 1443
31343.25, 1459, 1459
175, 1459, 1565
819, 1459, 1631
1326, 1459, 1685
27, 1459, 1741
702, 1459, 1783
2112, 1460, 401
594, 1460, 425
2208, 1460, 429
5346, 1460, 561
2016, 1460, 745
1200, 1460, 773
4603.5, 1460, 991
4752, 1460, 1747
3118.5, 1460, 1893
582.5, 1461, 423
3912, 1461, 485
144, 1461, 907
16484.75, 1461, 1461
752, 1461, 1807
672, 1461, 1871
836, 1462, 25
5208, 1462, 309
1364, 1462, 365
1232, 1462, 379
252, 1462, 409
1140, 1462, 491
5719, 1462, 537
1188, 1462, 547
5494.5, 1462, 645
189, 1462, 803
304, 1462, 967
666, 1462, 1003
333, 1462, 1173
792, 1462, 1189
5197.5, 1462, 1227
1744, 1462, 1717
3255, 1462, 1721
15949.5, 1462, 1849
3913, 1463, 1
1700, 1463, 161
50, 1463, 207
950, 1463, 329
6923, 1463, 343
1000, 1463, 489
1053.5, 1463, 647
2150, 1463, 665
3311, 1463, 711
32583.25, 1463, 1463
602, 1463, 1507
1645, 1464, 177
1739, 1464, 905
893, 1464, 1007
4156.5, 1464, 1317
11538.5, 1464, 1733
357, 1464, 1987
136, 1464, 2007
940, 1464, 2011
6457.5, 1465, 95
6666, 1465, 1167
5166, 1465, 1393
39390.75, 1465, 1465
7060, 1465, 1603
560, 1465, 1887
4745, 1466, 63
5475, 1466, 181
510, 1466, 265
9125, 1466, 557
1260, 1466, 619
8942.5, 1466, 669
1260, 1466, 849
816, 1466, 1151
2208, 1466, 1167
1920, 1466, 1279
7665, 1466, 1313
180, 1466, 1723
1825, 1466, 1849
4745, 1466, 1875
2112, 1466, 1981
2397.5, 1467, 273
87, 1467, 277
9, 1467, 311
123, 1467, 379
336, 1467, 707
1014, 1467, 739
30, 1467, 889
224, 1467, 911
208, 1467, 943
245, 1467, 1001
1591, 1467, 1285
22031.25, 1467, 1467
315, 1467, 1631
350, 1467, 1667
168, 1467, 1817
624, 1467, 1943
1850, 1467, 1979
336, 1468, 115
6303, 1468, 135
441, 1468, 223
6452.5, 1468, 319
1558, 1468, 763
672, 1468, 809
8729, 1468, 961
1044, 1468, 1019
819, 1468, 1111
44, 1468, 1251
315, 1468, 1277
248, 1468, 1319
29, 1468, 1431
2849, 1468, 1589
735, 1468, 1655
1344, 1468, 1825
1218, 1468, 1853
528, 1469, 147
5674.5, 1469, 237
4219.5, 1469, 273
37, 1469, 907
1, 1469, 921
229.5, 1469, 1215
32664.75, 1469, 1469
1320, 1469, 1859
5820, 1469, 2001
1114, 1470, 1
12456, 1470, 67
648, 1470, 83
527, 1470, 121
816, 1470, 157
3244.5, 1470, 413
240, 1470, 633
1323, 1470, 637
1144, 1470, 677
903, 1470, 721
378, 1470, 855
352, 1470, 889
297, 1470, 965
11697, 1470, 1007
567, 1470, 1331
323, 1470, 1371
513, 1470, 1487
189, 1470, 1573
1215, 1470, 1635
297, 1470, 1813
6121.5, 1470, 1923
1008, 1470, 1965
1170, 1471, 37
162, 1471, 149
682, 1471, 235
1128, 1471, 397
486, 1471, 475
1280, 1471, 715
864, 1471, 995
504, 1471, 1015
7994, 1471, 1175
589, 1471, 1211
1716, 1471, 1223
2000, 1471, 1231
1998.5, 1471, 1333
72374.25, 1471, 1471
186, 1471, 1521
1008, 1471, 1619
5989.5, 1471, 1681
13900, 1471, 1711
1152, 1471, 1805
1720, 1471, 1835
1518, 1471, 1901
891, 1471, 1937
6805.5, 1471, 1955
320, 1471, 1979
155, 1471, 1991
376, 1472, 57
4365, 1472, 73
2629, 1472, 125
8, 1472, 147
35, 1472, 215
62, 1472, 315
80, 1472, 481
6547.5, 1472, 493
24, 1472, 589
6062.5, 1472, 627
1488, 1472, 997
1584, 1472, 1001
648, 1472, 1015
5, 1472, 1073
8778, 1472, 1129
418, 1472, 1137
572, 1472, 1433
2156, 1472, 1577
403, 1472, 1971
3381, 1473, 89
966, 1473, 125
140, 1473, 173
210, 1473, 177
90, 1473, 299
435, 1473, 375
1260, 1473, 445
3378, 1473, 453
456, 1473, 465
110, 1473, 485
972, 1473, 531
155, 1473, 613
621, 1473, 657
540, 1473, 851
336, 1473, 931
5685, 1473, 935
1134, 1473, 941
1050, 1473, 1043
245, 1473, 1091
4347, 1473, 1437
46971.75, 1473, 1473
110, 1473, 1507
621, 1473, 1509
510, 1473, 1589
170, 1473, 1929
96, 1473, 1979
252, 1473, 2013
2782.5, 1474, 147
5565, 1474, 321
1024, 1474, 1963
437, 1475, 95
7946.5, 1475, 137
300, 1475, 229
697, 1475, 269
476, 1475, 403
7608, 1475, 481
2748.5, 1475, 503
1109.5, 1475, 927
287, 1475, 997
1758, 1475, 1035
153, 1475, 1041
3391.5, 1475, 1241
187, 1475, 1323
3170, 1475, 1413
53176.75, 1475, 1475
252, 1475, 1623
5389, 1475, 1703
192, 1475, 1807
5729, 1476, 51
2612.5, 1476, 63
310, 1476, 213
892, 1476, 223
6980, 1476, 237
380, 1476, 273
133, 1476, 553
105, 1476, 569
102, 1476, 1305
3664.5, 1476, 1389
410, 1476, 1401
646, 1476, 1493
140, 1476, 1515
108, 1476, 1615
88, 1476, 1731
349, 1476, 1955
504, 1477, 155
147, 1477, 471
2182.5, 1477, 647
756, 1477, 701
252, 1477, 1155
16805.25, 1477, 1477
504, 1477, 1531
161, 1478, 21
5857.5, 1478, 53
4437.5, 1478, 307
1026, 1478, 353
98, 1478, 513
72, 1478, 555
646, 1478, 617
355, 1478, 629
1026, 1478, 863
2840, 1478, 1293
12, 1478, 1333
60, 1478, 1397
910, 1478, 1401
9937, 1478, 1689
3727.5, 1478, 1691
1196, 1478, 1799
78, 1478, 1861
754, 1478, 1953
1102, 1478, 1963
7344.5, 1479, 9
868, 1479, 13
1350, 1479, 175
376, 1479, 241
144, 1479, 335
1288, 1479, 357
81, 1479, 461
555, 1479, 661
598, 1479, 693
468, 1479, 857
4970, 1479, 895
494, 1479, 1091
192, 1479, 1099
621, 1479, 1235
392, 1479, 1277
200, 1479, 1295
39872.25, 1479, 1479
341, 1479, 1625
148, 1479, 1763
10471.5, 1479, 1783
4179.5, 1479, 1819
65, 1479, 1833
232, 1479, 1859
112, 1479, 1929
1184, 1479, 1995
9861, 1480, 67
384, 1480, 225
60, 1480, 291
336, 1480, 317
2200, 1480, 333
3198, 1480, 359
45, 1480, 511
115, 1480, 543
4074, 1480, 555
190, 1480, 633
3893, 1480, 681
192, 1480, 769
800, 1480, 887
72, 1480, 901
2400, 1480, 907
504, 1480, 911
252, 1480, 927
1248, 1480, 983
1204, 1480, 1033
48, 1480, 1283
679, 1480, 1333
15025, 1480, 1363
3395, 1480, 1397
456, 1480, 1531
1222.5, 1480, 1631
1232, 1480, 1747
476, 1480, 1963
798, 1480, 1965
6072, 1480, 1971
40, 1480, 2011
160, 1481, 71
3704.5, 1481, 125
2303, 1481, 267
1188, 1481, 473
8, 1481, 951
756, 1481, 991
585, 1481, 995
2827.5, 1481, 1093
589, 1481, 1137
24, 1481, 1347
616.5, 1481, 1439
44, 1481, 1469
37709.25, 1481, 1481
8262, 1481, 1495
1584, 1481, 1579
644, 1481, 1691
510, 1481, 1787
10069.5, 1481, 1889
255.5, 1481, 1899
4405.5, 1482, 49
1386, 1482, 129
133.5, 1482, 369
1518, 1482, 751
7507.5, 1482, 1111
133.5, 1482, 1851
418, 1483, 181
550, 1483, 239
102, 1483, 427
3437.5, 1483, 473
736, 1483, 703
391, 1483, 937
1404, 1483, 1163
1152, 1483, 1199
7722, 1483, 1239
391, 1483, 1251
234, 1483, 1459
22311.75, 1483, 1483
9328, 1483, 1501
416, 1483, 1553
22, 1483, 1683
1504, 1483, 1755
108, 1483, 1835
697, 1483, 1939
288, 1483, 1955
704, 1483, 1963
418, 1483, 2015
493, 1484, 147
55, 1484, 249
4169.5, 1484, 289
1372, 1484, 471
330, 1484, 647
5537.5, 1484, 687
1334, 1484, 689
7531, 1484, 861
1392, 1484, 1169
1054, 1484, 1231
6974.5, 1484, 1435
2541, 1484, 1477
58, 1484, 1647
174, 1484, 1767
319, 1484, 1821
286, 1484, 1975
2315, 1485, 73
136.5, 1485, 635
380, 1485, 661
682.5, 1485, 703
1196, 1485, 705
273, 1485, 853
2320.5, 1485, 1103
27504.75, 1485, 1485
7507.5, 1486, 41
120, 1486, 131
528, 1486, 275
2532, 1486, 381
408, 1486, 391
518, 1486, 427
1056, 1486, 661
2538, 1486, 687
1140, 1486, 797
120, 1486, 983
1078, 1486, 1071
1443, 1486, 1215
930, 1486, 1453
814, 1486, 1587
228, 1486, 1623
5460, 1486, 1821
6195, 1486, 1917
34, 1486, 2011
155, 1487, 19
4541, 1487, 55
278, 1487, 153
10803.5, 1487, 317
205, 1487, 383
500, 1487, 411
940, 1487, 425
5467.5, 1487, 509
3952.5, 1487, 527
230, 1487, 539
40, 1487, 543
26, 1487, 565
945, 1487, 775
260, 1487, 933
2385.5, 1487, 1095
406, 1487, 1103
51, 1487, 1105
877.5, 1487, 1325
30, 1487, 1335
195, 1487, 1375
1327.5, 1487, 1437
102, 1487, 1475
57047.75, 1487, 1487
1317.5, 1487, 1625
63, 1487, 1673
5230, 1487, 1797
96, 1488, 49
6822, 1488, 75
972, 1488, 93
682, 1488, 169
48, 1488, 261
192, 1488, 367
2850, 1488, 389
12, 1488, 511
5865, 1488, 643
900, 1488, 681
60, 1488, 839
2814, 1488, 1113
204, 1488, 1127
864, 1488, 1159
300, 1488, 1361
5646.5, 1488, 1469
156, 1488, 1911
494, 1489, 11
558, 1489, 19
11115, 1489, 239
460, 1489, 345
738, 1489, 383
13225, 1489, 449
828, 1489, 539
144, 1489, 543
4170, 1489, 579
3217.5, 1489, 675
500, 1489, 847
1750, 1489, 851
2925, 1489, 979
20, 1489, 1071
936, 1489, 1131
1150, 1489, 1301
8349, 1489, 1311
348, 1489, 1351
702, 1489, 1375
4779, 1489, 1437
1050, 1489, 1445
79121.25, 1489, 1489
10530, 1489, 1659
160, 1489, 1705
7020, 1489, 1731
874, 1489, 1991
1104, 1490, 645
7072.5, 1490, 1541
368, 1490, 1869
1207.5, 1490, 1897
2024, 1491, 95
7180, 1491, 99
1880, 1491, 131
9630, 1491, 197
864, 1491, 333
235, 1491, 401
1080, 1491, 465
1620, 1491, 683
185, 1491, 749
175, 1491, 809
10097.5, 1491, 829
155, 1491, 1021
230, 1491, 1067
891, 1491, 1305
68807.25, 1491, 1491
13559.5, 1491, 1559
1134, 1491, 1637
754, 1491, 1765
1100, 1492, 175
704, 1492, 265
1662, 1492, 577
7873.5, 1492, 583
1276, 1492, 691
987, 1492, 821
111, 1492, 933
616, 1492, 951
1647, 1492, 1057
36, 1492, 1139
493, 1492, 1177
609, 1492, 1289
232, 1492, 1307
1144, 1492, 1363
48, 1492, 1385
756, 1492, 1673
44, 1492, 1977
11961.5, 1493, 43
1269, 1493, 83
423, 1493, 179
513, 1493, 301
57, 1493, 447
609, 1493, 721
2115, 1493, 803
4525.5, 1493, 1251
376, 1493, 1483
19406.25, 1493, 1493
475, 1493, 1551
589, 1493, 1575
760, 1493, 1843
189, 1493, 1985
562.5, 1493, 2007
180, 1494, 145
44, 1494, 279
198, 1494, 285
2871, 1494, 291
5447, 1494, 703
1638, 1494, 715
1110, 1494, 785
726, 1494, 825
273, 1494, 849
990, 1494, 873
1209, 1494, 993
630, 1494, 1447
252, 1494, 1549
390, 1494, 1783
6555, 1494, 1833
720, 1494, 1973
5617.5, 1495, 27
31, 1495, 47
836, 1495, 61
216, 1495, 171
348, 1495, 197
8002.5, 1495, 473
1021, 1495, 569
1254, 1495, 665
735, 1495, 731
672, 1495, 787
882, 1495, 915
5092.5, 1495, 991
18, 1495, 1019
270, 1495, 1067
48, 1495, 1397
28, 1495, 1413
55653.75, 1495, 1495
10670, 1495, 1579
1102, 1495, 1621
506, 1495, 1869
49, 1495, 1889
6142.5, 1496, 161
819, 1496, 405
1584, 1496, 425
546, 1496, 1019
8082, 1496, 1153
252, 1496, 1845
252, 1496, 1995
700, 1497, 229
5452.5, 1497, 233
2, 1497, 655
98, 1497, 687
690, 1497, 921
4102, 1497, 1035
60, 1497, 1079
64, 1497, 1141
615, 1497, 1189
143, 1497, 1407
53335.25, 1497, 1497
82, 1497, 1613
588, 1497, 1623
4121, 1497, 1759
6657, 1497, 1981
3234, 1498, 35
539, 1498, 355
8275, 1498, 387
1000, 1498, 507
2346.5, 1498, 557
2694.5, 1498, 715
1150, 1498, 755
468, 1498, 849
4387.5, 1498, 889
717.5, 1498, 1171
585, 1498, 1181
143, 1498, 1323
3662.5, 1498, 1605
8085, 1498, 1843
234, 1498, 1931
625, 1499, 73
609, 1499, 109
1056, 1499, 313
174, 1499, 343
774, 1499, 383
6394.5, 1499, 409
1760, 1499, 479
1450, 1499, 597
207, 1499, 703
10824, 1499, 765
600, 1499, 821
264, 1499, 1109
43183.25, 1499, 1499
2623.5, 1499, 1501
5087.5, 1499, 1529
117, 1499, 1553
720, 1499, 1599
423, 1499, 1755
484, 1499, 1867
81, 1499, 1955
198, 1499, 1963
949.5, 1500, 381
445.5, 1500, 393
2137.5, 1500, 403
1462.5, 1500, 589
45, 1500, 983
138, 1500, 1913
3300.5, 1501, 703
1591, 1501, 1279
41830.25, 1501, 1501
1865.5, 1501, 1553
6744.5, 1501, 1755
1291.5, 1501, 1955
3157, 1501, 1963
1080, 1502, 25
361, 1502, 31
180, 1502, 155
5816, 1502, 233
1492.5, 1502, 249
1080, 1502, 339
572, 1502, 567
1029, 1502, 689
270, 1502, 701
740, 1502, 867
736, 1502, 921
1440, 1502, 1021
64, 1502, 1079
90, 1502, 1155
656, 1502, 1189
1540, 1502, 1209
7650, 1502, 1301
891, 1502, 1497
180, 1502, 1531
432, 1502, 1589
1012, 1502, 1597
1134, 1502, 1825
147, 1502, 1859
7761, 1502, 1975
6385.5, 1503, 85
26, 1503, 279
8280, 1503, 283
117, 1503, 285
624, 1503, 295
276, 1503, 599
621, 1503, 617
23, 1503, 647
368, 1503, 785
936, 1503, 791
429, 1503, 825
450, 1503, 1067
5094.5, 1503, 1131
